ElectionDate,OfficeCode(Text),DistrictCode(Text),StatusCode,CountyCode,CountyName,OfficeDescription,PartyOrder,PartyName,PartyDescription,CandidateID,CandidateLastName,CandidateFirstName,CandidateMiddleName,CandidateFormerName,CandidateVotes,WriteIn(W)/Uncommitted(Z),Recount(*),Nominated(N)/Elected(E)
11/6/2018,13,0,0,78.00,SHIAWASSEE,Justice of Supreme Court 8 Year Terms (2) Positions,8,NPA,No  Affiliation,518567,Bagenstos,Samuel,,,3465,,,
11/6/2018,13,0,0,78.00,SHIAWASSEE,Justice of Supreme Court 8 Year Terms (2) Positions,8,NPA,No  Affiliation,518597,Cavanagh,Megan,Kathleen,,11284,,,E
11/6/2018,13,0,0,78.00,SHIAWASSEE,Justice of Supreme Court 8 Year Terms (2) Positions,8,NPA,No  Affiliation,518554,Clement,Elizabeth,T.,,14058,,,E
11/6/2018,13,0,0,78.00,SHIAWASSEE,Justice of Supreme Court 8 Year Terms (2) Positions,8,NPA,No  Affiliation,516240,Dern,Doug,,,1980,,,
11/6/2018,13,0,0,78.00,SHIAWASSEE,Justice of Supreme Court 8 Year Terms (2) Positions,8,NPA,No  Affiliation,519087,Morgan,Kerry,Lee,,2885,,,
11/6/2018,13,0,0,78.00,SHIAWASSEE,Justice of Supreme Court 8 Year Terms (2) Positions,8,NPA,No  Affiliation,518553,Wilder,Kurtis,T.,,11374,,,
11/6/2018,13,0,0,79.00,TUSCOLA,Justice of Supreme Court 8 Year Terms (2) Positions,8,NPA,No  Affiliation,518567,Bagenstos,Samuel,,,2170,,,
11/6/2018,13,0,0,79.00,TUSCOLA,Justice of Supreme Court 8 Year Terms (2) Positions,8,NPA,No  Affiliation,518597,Cavanagh,Megan,Kathleen,,8033,,,E
11/6/2018,13,0,0,79.00,TUSCOLA,Justice of Supreme Court 8 Year Terms (2) Positions,8,NPA,No  Affiliation,518554,Clement,Elizabeth,T.,,10222,,,E
11/6/2018,13,0,0,79.00,TUSCOLA,Justice of Supreme Court 8 Year Terms (2) Positions,8,NPA,No  Affiliation,516240,Dern,Doug,,,1463,,,
11/6/2018,13,0,0,79.00,TUSCOLA,Justice of Supreme Court 8 Year Terms (2) Positions,8,NPA,No  Affiliation,519087,Morgan,Kerry,Lee,,1993,,,
11/6/2018,13,0,0,79.00,TUSCOLA,Justice of Supreme Court 8 Year Terms (2) Positions,8,NPA,No  Affiliation,518553,Wilder,Kurtis,T.,,9117,,,
11/6/2018,13,0,0,80.00,VAN BUREN,Justice of Supreme Court 8 Year Terms (2) Positions,8,NPA,No  Affiliation,518567,Bagenstos,Samuel,,,3647,,,
11/6/2018,13,0,0,80.00,VAN BUREN,Justice of Supreme Court 8 Year Terms (2) Positions,8,NPA,No  Affiliation,518597,Cavanagh,Megan,Kathleen,,9580,,,E
11/6/2018,13,0,0,80.00,VAN BUREN,Justice of Supreme Court 8 Year Terms (2) Positions,8,NPA,No  Affiliation,518554,Clement,Elizabeth,T.,,14785,,,E
11/6/2018,13,0,0,80.00,VAN BUREN,Justice of Supreme Court 8 Year Terms (2) Positions,8,NPA,No  Affiliation,516240,Dern,Doug,,,1644,,,
11/6/2018,13,0,0,80.00,VAN BUREN,Justice of Supreme Court 8 Year Terms (2) Positions,8,NPA,No  Affiliation,519087,Morgan,Kerry,Lee,,2760,,,
11/6/2018,13,0,0,80.00,VAN BUREN,Justice of Supreme Court 8 Year Terms (2) Positions,8,NPA,No  Affiliation,518553,Wilder,Kurtis,T.,,11646,,,
11/6/2018,13,0,0,81.00,WASHTENAW,Justice of Supreme Court 8 Year Terms (2) Positions,8,NPA,No  Affiliation,518567,Bagenstos,Samuel,,,66353,,,
11/6/2018,13,0,0,81.00,WASHTENAW,Justice of Supreme Court 8 Year Terms (2) Positions,8,NPA,No  Affiliation,518597,Cavanagh,Megan,Kathleen,,90366,,,E
11/6/2018,13,0,0,81.00,WASHTENAW,Justice of Supreme Court 8 Year Terms (2) Positions,8,NPA,No  Affiliation,518554,Clement,Elizabeth,T.,,60017,,,E
11/6/2018,13,0,0,81.00,WASHTENAW,Justice of Supreme Court 8 Year Terms (2) Positions,8,NPA,No  Affiliation,516240,Dern,Doug,,,5548,,,
11/6/2018,13,0,0,81.00,WASHTENAW,Justice of Supreme Court 8 Year Terms (2) Positions,8,NPA,No  Affiliation,519087,Morgan,Kerry,Lee,,10193,,,
11/6/2018,13,0,0,81.00,WASHTENAW,Justice of Supreme Court 8 Year Terms (2) Positions,8,NPA,No  Affiliation,518553,Wilder,Kurtis,T.,,44699,,,
11/6/2018,13,0,0,82.00,WAYNE,Justice of Supreme Court 8 Year Terms (2) Positions,8,NPA,No  Affiliation,518567,Bagenstos,Samuel,,,130839,,,
11/6/2018,13,0,0,82.00,WAYNE,Justice of Supreme Court 8 Year Terms (2) Positions,8,NPA,No  Affiliation,518597,Cavanagh,Megan,Kathleen,,270156,,,E
11/6/2018,13,0,0,82.00,WAYNE,Justice of Supreme Court 8 Year Terms (2) Positions,8,NPA,No  Affiliation,518554,Clement,Elizabeth,T.,,243992,,,E
11/6/2018,13,0,0,82.00,WAYNE,Justice of Supreme Court 8 Year Terms (2) Positions,8,NPA,No  Affiliation,516240,Dern,Doug,,,27194,,,
11/6/2018,13,0,0,82.00,WAYNE,Justice of Supreme Court 8 Year Terms (2) Positions,8,NPA,No  Affiliation,519087,Morgan,Kerry,Lee,,59967,,,
11/6/2018,13,0,0,82.00,WAYNE,Justice of Supreme Court 8 Year Terms (2) Positions,8,NPA,No  Affiliation,518553,Wilder,Kurtis,T.,,210814,,,
11/6/2018,13,0,0,83.00,WEXFORD,Justice of Supreme Court 8 Year Terms (2) Positions,8,NPA,No  Affiliation,518567,Bagenstos,Samuel,,,1474,,,
11/6/2018,13,0,0,83.00,WEXFORD,Justice of Supreme Court 8 Year Terms (2) Positions,8,NPA,No  Affiliation,518597,Cavanagh,Megan,Kathleen,,4105,,,E
11/6/2018,13,0,0,83.00,WEXFORD,Justice of Supreme Court 8 Year Terms (2) Positions,8,NPA,No  Affiliation,518554,Clement,Elizabeth,T.,,6809,,,E
11/6/2018,13,0,0,83.00,WEXFORD,Justice of Supreme Court 8 Year Terms (2) Positions,8,NPA,No  Affiliation,516240,Dern,Doug,,,903,,,
11/6/2018,13,0,0,83.00,WEXFORD,Justice of Supreme Court 8 Year Terms (2) Positions,8,NPA,No  Affiliation,519087,Morgan,Kerry,Lee,,1353,,,
11/6/2018,13,0,0,83.00,WEXFORD,Justice of Supreme Court 8 Year Terms (2) Positions,8,NPA,No  Affiliation,518553,Wilder,Kurtis,T.,,5993,,,
11/6/2018,14,100,0,12.00,BRANCH,1st District Judge of Court of Appeals Incumbent 6 Year Terms (2) Positions,8,NPA,No  Affiliation,509737,Kelly,Kirsten,Frank,,9759,,,E
11/6/2018,14,100,0,12.00,BRANCH,1st District Judge of Court of Appeals Incumbent 6 Year Terms (2) Positions,8,NPA,No  Affiliation,515818,Riordan,Michael,J.,,8859,,,E
11/6/2018,14,100,0,30.00,HILLSDALE,1st District Judge of Court of Appeals Incumbent 6 Year Terms (2) Positions,8,NPA,No  Affiliation,509737,Kelly,Kirsten,Frank,,10779,,,E
11/6/2018,14,100,0,30.00,HILLSDALE,1st District Judge of Court of Appeals Incumbent 6 Year Terms (2) Positions,8,NPA,No  Affiliation,515818,Riordan,Michael,J.,,9135,,,E
11/6/2018,14,100,0,39.00,KALAMAZOO,1st District Judge of Court of Appeals Incumbent 6 Year Terms (2) Positions,8,NPA,No  Affiliation,509737,Kelly,Kirsten,Frank,,75778,,,E
11/6/2018,14,100,0,39.00,KALAMAZOO,1st District Judge of Court of Appeals Incumbent 6 Year Terms (2) Positions,8,NPA,No  Affiliation,515818,Riordan,Michael,J.,,62009,,,E
11/6/2018,14,100,0,46.00,LENAWEE,1st District Judge of Court of Appeals Incumbent 6 Year Terms (2) Positions,8,NPA,No  Affiliation,509737,Kelly,Kirsten,Frank,,25768,,,E
11/6/2018,14,100,0,46.00,LENAWEE,1st District Judge of Court of Appeals Incumbent 6 Year Terms (2) Positions,8,NPA,No  Affiliation,515818,Riordan,Michael,J.,,21452,,,E
11/6/2018,14,100,0,58.00,MONROE,1st District Judge of Court of Appeals Incumbent 6 Year Terms (2) Positions,8,NPA,No  Affiliation,509737,Kelly,Kirsten,Frank,,38455,,,E
11/6/2018,14,100,0,58.00,MONROE,1st District Judge of Court of Appeals Incumbent 6 Year Terms (2) Positions,8,NPA,No  Affiliation,515818,Riordan,Michael,J.,,30873,,,E
11/6/2018,14,100,0,75.00,ST. JOSEPH,1st District Judge of Court of Appeals Incumbent 6 Year Terms (2) Positions,8,NPA,No  Affiliation,509737,Kelly,Kirsten,Frank,,14063,,,E
11/6/2018,14,100,0,75.00,ST. JOSEPH,1st District Judge of Court of Appeals Incumbent 6 Year Terms (2) Positions,8,NPA,No  Affiliation,515818,Riordan,Michael,J.,,11623,,,E
11/6/2018,14,100,0,82.00,WAYNE,1st District Judge of Court of Appeals Incumbent 6 Year Terms (2) Positions,8,NPA,No  Affiliation,509737,Kelly,Kirsten,Frank,,398281,,,E
11/6/2018,14,100,0,82.00,WAYNE,1st District Judge of Court of Appeals Incumbent 6 Year Terms (2) Positions,8,NPA,No  Affiliation,515818,Riordan,Michael,J.,,303707,,,E
11/6/2018,14,100,2,12.00,BRANCH,1st District Judge of Court of Appeals Incumbent - Partial Term Ending 01/01/2023 (1) Position,8,NPA,No  Affiliation,518507,Cameron,Thomas,C.,,10922,,,E
11/6/2018,14,100,2,30.00,HILLSDALE,1st District Judge of Court of Appeals Incumbent - Partial Term Ending 01/01/2023 (1) Position,8,NPA,No  Affiliation,518507,Cameron,Thomas,C.,,11610,,,E
11/6/2018,14,100,2,39.00,KALAMAZOO,1st District Judge of Court of Appeals Incumbent - Partial Term Ending 01/01/2023 (1) Position,8,NPA,No  Affiliation,518507,Cameron,Thomas,C.,,77941,,,E
11/6/2018,14,100,2,46.00,LENAWEE,1st District Judge of Court of Appeals Incumbent - Partial Term Ending 01/01/2023 (1) Position,8,NPA,No  Affiliation,518507,Cameron,Thomas,C.,,27277,,,E
11/6/2018,14,100,2,58.00,MONROE,1st District Judge of Court of Appeals Incumbent - Partial Term Ending 01/01/2023 (1) Position,8,NPA,No  Affiliation,518507,Cameron,Thomas,C.,,40989,,,E
11/6/2018,14,100,2,75.00,ST. JOSEPH,1st District Judge of Court of Appeals Incumbent - Partial Term Ending 01/01/2023 (1) Position,8,NPA,No  Affiliation,518507,Cameron,Thomas,C.,,15182,,,E
11/6/2018,14,100,2,82.00,WAYNE,1st District Judge of Court of Appeals Incumbent - Partial Term Ending 01/01/2023 (1) Position,8,NPA,No  Affiliation,518507,Cameron,Thomas,C.,,407595,,,E
11/6/2018,14,200,0,25.00,GENESEE,2nd District Judge of Court of Appeals Incumbent 6 Year Terms (3) Positions,8,NPA,No  Affiliation,513713,Gleicher,Elizabeth,,,94429,,,E
11/6/2018,14,200,0,25.00,GENESEE,2nd District Judge of Court of Appeals Incumbent 6 Year Terms (3) Positions,8,NPA,No  Affiliation,500115,Jansen,Kathleen,,,98336,,,E
11/6/2018,14,200,0,25.00,GENESEE,2nd District Judge of Court of Appeals Incumbent 6 Year Terms (3) Positions,8,NPA,No  Affiliation,503053,Servitto,Deborah,A.,,91858,,,E
11/6/2018,14,200,0,50.00,MACOMB,2nd District Judge of Court of Appeals Incumbent 6 Year Terms (3) Positions,8,NPA,No  Affiliation,513713,Gleicher,Elizabeth,,,183548,,,E
11/6/2018,14,200,0,50.00,MACOMB,2nd District Judge of Court of Appeals Incumbent 6 Year Terms (3) Positions,8,NPA,No  Affiliation,500115,Jansen,Kathleen,,,188112,,,E
11/6/2018,14,200,0,50.00,MACOMB,2nd District Judge of Court of Appeals Incumbent 6 Year Terms (3) Positions,8,NPA,No  Affiliation,503053,Servitto,Deborah,A.,,197552,,,E
11/6/2018,14,200,0,63.00,OAKLAND,2nd District Judge of Court of Appeals Incumbent 6 Year Terms (3) Positions,8,NPA,No  Affiliation,513713,Gleicher,Elizabeth,,,292879,,,E
11/6/2018,14,200,0,63.00,OAKLAND,2nd District Judge of Court of Appeals Incumbent 6 Year Terms (3) Positions,8,NPA,No  Affiliation,500115,Jansen,Kathleen,,,305643,,,E
11/6/2018,14,200,0,63.00,OAKLAND,2nd District Judge of Court of Appeals Incumbent 6 Year Terms (3) Positions,8,NPA,No  Affiliation,503053,Servitto,Deborah,A.,,277361,,,E
11/6/2018,14,200,2,25.00,GENESEE,2nd District Judge of Court of Appeals Incumbent - Partial Term Ending 01/01/2021 (1) Position,8,NPA,No  Affiliation,518382,Tukel,Jonathan,,,115720,,,E
11/6/2018,14,200,2,50.00,MACOMB,2nd District Judge of Court of Appeals Incumbent - Partial Term Ending 01/01/2021 (1) Position,8,NPA,No  Affiliation,518382,Tukel,Jonathan,,,226162,,,E
11/6/2018,14,200,2,63.00,OAKLAND,2nd District Judge of Court of Appeals Incumbent - Partial Term Ending 01/01/2021 (1) Position,8,NPA,No  Affiliation,518382,Tukel,Jonathan,,,341861,,,E
11/6/2018,14,300,0,3.00,ALLEGAN,3rd District Judge of Court of Appeals Incumbent 6 Year Terms (2) Positions,8,NPA,No  Affiliation,513741,Beckering,Jane,Marie,,32250,,,E
11/6/2018,14,300,0,3.00,ALLEGAN,3rd District Judge of Court of Appeals Incumbent 6 Year Terms (2) Positions,8,NPA,No  Affiliation,514742,Shapiro,Douglas,B.,,29228,,,E
11/6/2018,14,300,0,8.00,BARRY,3rd District Judge of Court of Appeals Incumbent 6 Year Terms (2) Positions,8,NPA,No  Affiliation,513741,Beckering,Jane,Marie,,17722,,,E
11/6/2018,14,300,0,8.00,BARRY,3rd District Judge of Court of Appeals Incumbent 6 Year Terms (2) Positions,8,NPA,No  Affiliation,514742,Shapiro,Douglas,B.,,16254,,,E
11/6/2018,14,300,0,11.00,BERRIEN,3rd District Judge of Court of Appeals Incumbent 6 Year Terms (2) Positions,8,NPA,No  Affiliation,513741,Beckering,Jane,Marie,,40085,,,E
11/6/2018,14,300,0,11.00,BERRIEN,3rd District Judge of Court of Appeals Incumbent 6 Year Terms (2) Positions,8,NPA,No  Affiliation,514742,Shapiro,Douglas,B.,,36108,,,E
11/6/2018,14,300,0,13.00,CALHOUN,3rd District Judge of Court of Appeals Incumbent 6 Year Terms (2) Positions,8,NPA,No  Affiliation,513741,Beckering,Jane,Marie,,31356,,,E
11/6/2018,14,300,0,13.00,CALHOUN,3rd District Judge of Court of Appeals Incumbent 6 Year Terms (2) Positions,8,NPA,No  Affiliation,514742,Shapiro,Douglas,B.,,28817,,,E
11/6/2018,14,300,0,14.00,CASS,3rd District Judge of Court of Appeals Incumbent 6 Year Terms (2) Positions,8,NPA,No  Affiliation,513741,Beckering,Jane,Marie,,12639,,,E
11/6/2018,14,300,0,14.00,CASS,3rd District Judge of Court of Appeals Incumbent 6 Year Terms (2) Positions,8,NPA,No  Affiliation,514742,Shapiro,Douglas,B.,,11333,,,E
11/6/2018,14,300,0,23.00,EATON,3rd District Judge of Court of Appeals Incumbent 6 Year Terms (2) Positions,8,NPA,No  Affiliation,513741,Beckering,Jane,Marie,,31714,,,E
11/6/2018,14,300,0,23.00,EATON,3rd District Judge of Court of Appeals Incumbent 6 Year Terms (2) Positions,8,NPA,No  Affiliation,514742,Shapiro,Douglas,B.,,28740,,,E
11/6/2018,14,300,0,34.00,IONIA,3rd District Judge of Court of Appeals Incumbent 6 Year Terms (2) Positions,8,NPA,No  Affiliation,513741,Beckering,Jane,Marie,,14213,,,E
11/6/2018,14,300,0,34.00,IONIA,3rd District Judge of Court of Appeals Incumbent 6 Year Terms (2) Positions,8,NPA,No  Affiliation,514742,Shapiro,Douglas,B.,,13696,,,E
11/6/2018,14,300,0,38.00,JACKSON,3rd District Judge of Court of Appeals Incumbent 6 Year Terms (2) Positions,8,NPA,No  Affiliation,513741,Beckering,Jane,Marie,,38493,,,E
11/6/2018,14,300,0,38.00,JACKSON,3rd District Judge of Court of Appeals Incumbent 6 Year Terms (2) Positions,8,NPA,No  Affiliation,514742,Shapiro,Douglas,B.,,34967,,,E
11/6/2018,14,300,0,41.00,KENT,3rd District Judge of Court of Appeals Incumbent 6 Year Terms (2) Positions,8,NPA,No  Affiliation,513741,Beckering,Jane,Marie,,177693,,,E
11/6/2018,14,300,0,41.00,KENT,3rd District Judge of Court of Appeals Incumbent 6 Year Terms (2) Positions,8,NPA,No  Affiliation,514742,Shapiro,Douglas,B.,,161096,,,E
11/6/2018,14,300,0,53.00,MASON,3rd District Judge of Court of Appeals Incumbent 6 Year Terms (2) Positions,8,NPA,No  Affiliation,513741,Beckering,Jane,Marie,,9103,,,E
11/6/2018,14,300,0,53.00,MASON,3rd District Judge of Court of Appeals Incumbent 6 Year Terms (2) Positions,8,NPA,No  Affiliation,514742,Shapiro,Douglas,B.,,8432,,,E
11/6/2018,14,300,0,59.00,MONTCALM,3rd District Judge of Court of Appeals Incumbent 6 Year Terms (2) Positions,8,NPA,No  Affiliation,513741,Beckering,Jane,Marie,,14177,,,E
11/6/2018,14,300,0,59.00,MONTCALM,3rd District Judge of Court of Appeals Incumbent 6 Year Terms (2) Positions,8,NPA,No  Affiliation,514742,Shapiro,Douglas,B.,,13089,,,E
11/6/2018,14,300,0,61.00,MUSKEGON,3rd District Judge of Court of Appeals Incumbent 6 Year Terms (2) Positions,8,NPA,No  Affiliation,513741,Beckering,Jane,Marie,,41430,,,E
11/6/2018,14,300,0,61.00,MUSKEGON,3rd District Judge of Court of Appeals Incumbent 6 Year Terms (2) Positions,8,NPA,No  Affiliation,514742,Shapiro,Douglas,B.,,38696,,,E
11/6/2018,14,300,0,62.00,NEWAYGO,3rd District Judge of Court of Appeals Incumbent 6 Year Terms (2) Positions,8,NPA,No  Affiliation,513741,Beckering,Jane,Marie,,12919,,,E
11/6/2018,14,300,0,62.00,NEWAYGO,3rd District Judge of Court of Appeals Incumbent 6 Year Terms (2) Positions,8,NPA,No  Affiliation,514742,Shapiro,Douglas,B.,,11613,,,E
11/6/2018,14,300,0,64.00,OCEANA,3rd District Judge of Court of Appeals Incumbent 6 Year Terms (2) Positions,8,NPA,No  Affiliation,513741,Beckering,Jane,Marie,,6312,,,E
11/6/2018,14,300,0,64.00,OCEANA,3rd District Judge of Court of Appeals Incumbent 6 Year Terms (2) Positions,8,NPA,No  Affiliation,514742,Shapiro,Douglas,B.,,5699,,,E
11/6/2018,14,300,0,70.00,OTTAWA,3rd District Judge of Court of Appeals Incumbent 6 Year Terms (2) Positions,8,NPA,No  Affiliation,513741,Beckering,Jane,Marie,,79588,,,E
11/6/2018,14,300,0,70.00,OTTAWA,3rd District Judge of Court of Appeals Incumbent 6 Year Terms (2) Positions,8,NPA,No  Affiliation,514742,Shapiro,Douglas,B.,,75037,,,E
11/6/2018,14,300,0,80.00,VAN BUREN,3rd District Judge of Court of Appeals Incumbent 6 Year Terms (2) Positions,8,NPA,No  Affiliation,513741,Beckering,Jane,Marie,,18358,,,E
11/6/2018,14,300,0,80.00,VAN BUREN,3rd District Judge of Court of Appeals Incumbent 6 Year Terms (2) Positions,8,NPA,No  Affiliation,514742,Shapiro,Douglas,B.,,16715,,,E
11/6/2018,14,300,0,81.00,WASHTENAW,3rd District Judge of Court of Appeals Incumbent 6 Year Terms (2) Positions,8,NPA,No  Affiliation,513741,Beckering,Jane,Marie,,100453,,,E
11/6/2018,14,300,0,81.00,WASHTENAW,3rd District Judge of Court of Appeals Incumbent 6 Year Terms (2) Positions,8,NPA,No  Affiliation,514742,Shapiro,Douglas,B.,,93161,,,E
11/6/2018,14,400,0,1.00,ALCONA,4th District Judge of Court of Appeals Incumbent 6 Year Term (1) Position,8,NPA,No  Affiliation,511889,Borrello,Stephen,L.,,3660,,,E
11/6/2018,14,400,0,2.00,ALGER,4th District Judge of Court of Appeals Incumbent 6 Year Term (1) Position,8,NPA,No  Affiliation,511889,Borrello,Stephen,L.,,2828,,,E
11/6/2018,14,400,0,4.00,ALPENA,4th District Judge of Court of Appeals Incumbent 6 Year Term (1) Position,8,NPA,No  Affiliation,511889,Borrello,Stephen,L.,,9442,,,E
11/6/2018,14,400,0,5.00,ANTRIM,4th District Judge of Court of Appeals Incumbent 6 Year Term (1) Position,8,NPA,No  Affiliation,511889,Borrello,Stephen,L.,,8775,,,E
11/6/2018,14,400,0,6.00,ARENAC,4th District Judge of Court of Appeals Incumbent 6 Year Term (1) Position,8,NPA,No  Affiliation,511889,Borrello,Stephen,L.,,4816,,,E
11/6/2018,14,400,0,7.00,BARAGA,4th District Judge of Court of Appeals Incumbent 6 Year Term (1) Position,8,NPA,No  Affiliation,511889,Borrello,Stephen,L.,,2178,,,E
11/6/2018,14,400,0,9.00,BAY,4th District Judge of Court of Appeals Incumbent 6 Year Term (1) Position,8,NPA,No  Affiliation,511889,Borrello,Stephen,L.,,32519,,,E
11/6/2018,14,400,0,10.00,BENZIE,4th District Judge of Court of Appeals Incumbent 6 Year Term (1) Position,8,NPA,No  Affiliation,511889,Borrello,Stephen,L.,,6157,,,E
11/6/2018,14,400,0,15.00,CHARLEVOIX,4th District Judge of Court of Appeals Incumbent 6 Year Term (1) Position,8,NPA,No  Affiliation,511889,Borrello,Stephen,L.,,9680,,,E
11/6/2018,14,400,0,16.00,CHEBOYGAN,4th District Judge of Court of Appeals Incumbent 6 Year Term (1) Position,8,NPA,No  Affiliation,511889,Borrello,Stephen,L.,,8714,,,E
11/6/2018,14,400,0,17.00,CHIPPEWA,4th District Judge of Court of Appeals Incumbent 6 Year Term (1) Position,8,NPA,No  Affiliation,511889,Borrello,Stephen,L.,,9774,,,E
11/6/2018,14,400,0,18.00,CLARE,4th District Judge of Court of Appeals Incumbent 6 Year Term (1) Position,8,NPA,No  Affiliation,511889,Borrello,Stephen,L.,,8417,,,E
11/6/2018,14,400,0,19.00,CLINTON,4th District Judge of Court of Appeals Incumbent 6 Year Term (1) Position,8,NPA,No  Affiliation,511889,Borrello,Stephen,L.,,24538,,,E
11/6/2018,14,400,0,20.00,CRAWFORD,4th District Judge of Court of Appeals Incumbent 6 Year Term (1) Position,8,NPA,No  Affiliation,511889,Borrello,Stephen,L.,,4158,,,E
11/6/2018,14,400,0,21.00,DELTA,4th District Judge of Court of Appeals Incumbent 6 Year Term (1) Position,8,NPA,No  Affiliation,511889,Borrello,Stephen,L.,,10429,,,E
11/6/2018,14,400,0,22.00,DICKINSON,4th District Judge of Court of Appeals Incumbent 6 Year Term (1) Position,8,NPA,No  Affiliation,511889,Borrello,Stephen,L.,,8186,,,E
11/6/2018,14,400,0,24.00,EMMET,4th District Judge of Court of Appeals Incumbent 6 Year Term (1) Position,8,NPA,No  Affiliation,511889,Borrello,Stephen,L.,,11803,,,E
11/6/2018,14,400,0,26.00,GLADWIN,4th District Judge of Court of Appeals Incumbent 6 Year Term (1) Position,8,NPA,No  Affiliation,511889,Borrello,Stephen,L.,,7668,,,E
11/6/2018,14,400,0,27.00,GOGEBIC,4th District Judge of Court of Appeals Incumbent 6 Year Term (1) Position,8,NPA,No  Affiliation,511889,Borrello,Stephen,L.,,4279,,,E
11/6/2018,14,400,0,28.00,GD. TRAVERSE,4th District Judge of Court of Appeals Incumbent 6 Year Term (1) Position,8,NPA,No  Affiliation,511889,Borrello,Stephen,L.,,30585,,,E
11/6/2018,14,400,0,29.00,GRATIOT,4th District Judge of Court of Appeals Incumbent 6 Year Term (1) Position,8,NPA,No  Affiliation,511889,Borrello,Stephen,L.,,10657,,,E
11/6/2018,14,400,0,31.00,HOUGHTON,4th District Judge of Court of Appeals Incumbent 6 Year Term (1) Position,8,NPA,No  Affiliation,511889,Borrello,Stephen,L.,,9254,,,E
11/6/2018,14,400,0,32.00,HURON,4th District Judge of Court of Appeals Incumbent 6 Year Term (1) Position,8,NPA,No  Affiliation,511889,Borrello,Stephen,L.,,9709,,,E
11/6/2018,14,400,0,33.00,INGHAM,4th District Judge of Court of Appeals Incumbent 6 Year Term (1) Position,8,NPA,No  Affiliation,511889,Borrello,Stephen,L.,,83989,,,E
11/6/2018,14,400,0,35.00,IOSCO,4th District Judge of Court of Appeals Incumbent 6 Year Term (1) Position,8,NPA,No  Affiliation,511889,Borrello,Stephen,L.,,7915,,,E
11/6/2018,14,400,0,36.00,IRON,4th District Judge of Court of Appeals Incumbent 6 Year Term (1) Position,8,NPA,No  Affiliation,511889,Borrello,Stephen,L.,,3765,,,E
11/6/2018,14,400,0,37.00,ISABELLA,4th District Judge of Court of Appeals Incumbent 6 Year Term (1) Position,8,NPA,No  Affiliation,511889,Borrello,Stephen,L.,,15519,,,E
11/6/2018,14,400,0,40.00,KALKASKA,4th District Judge of Court of Appeals Incumbent 6 Year Term (1) Position,8,NPA,No  Affiliation,511889,Borrello,Stephen,L.,,5619,,,E
11/6/2018,14,400,0,42.00,KEWEENAW,4th District Judge of Court of Appeals Incumbent 6 Year Term (1) Position,8,NPA,No  Affiliation,511889,Borrello,Stephen,L.,,788,,,E
11/6/2018,14,400,0,43.00,LAKE,4th District Judge of Court of Appeals Incumbent 6 Year Term (1) Position,8,NPA,No  Affiliation,511889,Borrello,Stephen,L.,,3320,,,E
11/6/2018,14,400,0,44.00,LAPEER,4th District Judge of Court of Appeals Incumbent 6 Year Term (1) Position,8,NPA,No  Affiliation,511889,Borrello,Stephen,L.,,26468,,,E
11/6/2018,14,400,0,45.00,LEELANAU,4th District Judge of Court of Appeals Incumbent 6 Year Term (1) Position,8,NPA,No  Affiliation,511889,Borrello,Stephen,L.,,8776,,,E
11/6/2018,14,400,0,47.00,LIVINGSTON,4th District Judge of Court of Appeals Incumbent 6 Year Term (1) Position,8,NPA,No  Affiliation,511889,Borrello,Stephen,L.,,58260,,,E
11/6/2018,14,400,0,48.00,LUCE,4th District Judge of Court of Appeals Incumbent 6 Year Term (1) Position,8,NPA,No  Affiliation,511889,Borrello,Stephen,L.,,1652,,,E
11/6/2018,14,400,0,49.00,MACKINAC,4th District Judge of Court of Appeals Incumbent 6 Year Term (1) Position,8,NPA,No  Affiliation,511889,Borrello,Stephen,L.,,3781,,,E
11/6/2018,14,400,0,51.00,MANISTEE,4th District Judge of Court of Appeals Incumbent 6 Year Term (1) Position,8,NPA,No  Affiliation,511889,Borrello,Stephen,L.,,8040,,,E
11/6/2018,14,400,0,52.00,MARQUETTE,4th District Judge of Court of Appeals Incumbent 6 Year Term (1) Position,8,NPA,No  Affiliation,511889,Borrello,Stephen,L.,,20304,,,E
11/6/2018,14,400,0,54.00,MECOSTA,4th District Judge of Court of Appeals Incumbent 6 Year Term (1) Position,8,NPA,No  Affiliation,511889,Borrello,Stephen,L.,,11063,,,E
11/6/2018,14,400,0,55.00,MENOMINEE,4th District Judge of Court of Appeals Incumbent 6 Year Term (1) Position,8,NPA,No  Affiliation,511889,Borrello,Stephen,L.,,5985,,,E
11/6/2018,14,400,0,56.00,MIDLAND,4th District Judge of Court of Appeals Incumbent 6 Year Term (1) Position,8,NPA,No  Affiliation,511889,Borrello,Stephen,L.,,25765,,,E
11/6/2018,14,400,0,57.00,MISSAUKEE,4th District Judge of Court of Appeals Incumbent 6 Year Term (1) Position,8,NPA,No  Affiliation,511889,Borrello,Stephen,L.,,4826,,,E
11/6/2018,14,400,0,60.00,MONTMORENCY,4th District Judge of Court of Appeals Incumbent 6 Year Term (1) Position,8,NPA,No  Affiliation,511889,Borrello,Stephen,L.,,3189,,,E
11/6/2018,14,400,0,65.00,OGEMAW,4th District Judge of Court of Appeals Incumbent 6 Year Term (1) Position,8,NPA,No  Affiliation,511889,Borrello,Stephen,L.,,6076,,,E
11/6/2018,14,400,0,66.00,ONTONAGON,4th District Judge of Court of Appeals Incumbent 6 Year Term (1) Position,8,NPA,No  Affiliation,511889,Borrello,Stephen,L.,,2117,,,E
